"Neutral","chantellerx unlucky when you get caught Haha thats me for ya 🙈"
"Positive","RT BethanyMota Starting the day off right 🙌💕 troyesivan httptcoxrNr1VwV0o"
"Positive","RT ChrisWowWow OchoDougie ChrisWowWow LMFAO THIS DOLPHIN A REAL NIGGA LMFAO httptcomPKyY9CzTt😂😂💀💀shit funny"
"Neutral","RT ScottP757 prettychickj 😱😱😱😱😱😱httptcovIEMsYRWbZ n she was pretty ashshe baptized her ass 😂😂"
"Positive","xtinaslays LMFAOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO httpstcoFszerRp3Sl justinbieber 😍"
"Negative","RT gxldpussy i get jealous af if I miss you amp your attention amp time isnt being spent on me 😠😣"
"Neutral","frenchinhalexvi what 😨"
"Positive","RT watfewl Happy birthday cutie 💞 elisabethnick"
"Positive","ZozeeBo tyleroakley Awwhh cuties 😊 love you"
"Negative","RT GatlynBelle Hate being sick 😫"
"Positive","breeemerson love this song 😍"
"Neutral","RT JacobWhitesides Alright Ill post it in 12 minutes wont annoy you all with a countdown just be ready to revine 💁"
"Positive","RT FreeshKidYeesh When Guadalupe says she gone send you nudes 💯 Dancing MusicThatDoesntMatch httpstcoO7ygEbiJIb"
"Positive","RT hermosagoddess1 Cant wait till I hang out with bri 😂✊"
"Negative","beginning to lose my patients 😤"
"Positive","RT Michael5SOS Die young and save yourself 🎶"
"Positive","RT alyssakara23 bff asked me to hoco🍩❤️ httptco34uBBknkHv"
"Negative","Ooooo the shade thats being thrown 👀"
"Negative","And one thing you never do is let a  hoe  side bitch  Thot  whatever yall wanna call em think they can be treated equal to your main 🙅"
"Positive","Im in love with my home screen 😍❤ httptcoWiAdvnHDJo"
"Positive","HAPPY BIRTHDAY TO ME 👑🎈"
"Positive","RT JohnBoy Dont worry bout me I got me 💯"
"Negative","fucking knackered bed it is 👊😴😴😴😴"
"Positive","RT ChelseaHouska Such a nice night outside Perfect for friends and grilling 👌"
"Negative","RT carlylerieff Taking a timeout cause our crowd is too loud Cant take the heat Miami Then get out😘"
"Negative","Sorry my lil baby rant was cut short The money called so I aint trippen 😴"
"Positive","brittnichstar kimhutson4   Well thats ok  😊"
"Negative","RT Takiaaaa First day of fall feels like first day of winter damn 😑"
"Negative","RT A1black I h8 to see men cry omg😪
httptcobB9Q3TZ5VZ"
"Positive","RT Lamariexoo I appreciate positivity kind words and love SO much from people Sometimes you just need the encouragement from others 🙏"
"Positive","chloeparsonsxx done yet😂😂😂"
"Neutral","britt147 its cause you had something on your face 😴😷"
"Positive","CrawfordCollins get better❤️"
"Neutral","RT cliamfford Michael5SOS my birthday is on october 18th and my goal is to get noticed by sunshine4 💜 can you follow me and realize my …"
"Negative","RT OhThatsPerry I dont waste my time texting people back if the convo boring as fuck 😐"
"Negative","OverloadMusic XfactorOverloadBoyband still waiting for my follow 😔😔😔"
"Positive","RT hollandftgrier oh my I just 😍😭 TheDylanHolland httpstcoypjmVYlncU"
"Positive","RT HeelPornx My future closet ✨ httptcowy9MOR6ztq"
"Positive","bevansisme Hey guysssss  How are you all You better be smiling right now p😊😊😊😊"
"Positive","IrelandsEmerald meliiimel727 well be seeing him dance throughout the season 😁"
"Neutral","RT RealLiamPayne Lol at my hand it looks so funny  This is my strong hand aha 🙈👎"
"Positive","I have no idea why but this is my current favorite vine 😂😂 httpstcoIHUD4L90vB"
"Neutral","you are special ☺"
"Positive","Cecilicious Lovee Listening To Banda 👌😍"
"Negative","😿💗😽 HarryStyles STILL DOESNT FOLLOW ME"
"Negative","Life just sucks a lot sometimes  😁"
"Negative","LoveelyCathy Its hitting me Rn 😪😭"
"Positive","RT KenMwendwa ON POINT 😩👏 httptcoFncorMOZ5E"
"Positive","Dem beads 😍 wrapbracelet bracelet beads leather diy fashion blue httptcoH3Vq6ggSOU"
"Negative","😭 Rondell still going off"
"Positive","Sunny days ☀️ everybody loves them 😍 tell me baby can you stand the rain ☔️🌂😏💦"
"Positive","😩😩😩😂😂Why my 100Grand so Funny she Crazy"
"Positive","AyyeeBrown ctfu I seen some shit lets just put it like that 😂"
"Positive","I swear I use to have all the freaks when I had a metro 💀😩🙌"
"Neutral","🍌🍌🍌🍌🍌"
"Positive","RT camerondallas Thank you guys I am truly blessed Talk to you when I wake up ☺"
"Neutral","nikered Ray j butt buddy from moesha gon be on the show 👀👀who "
"Positive","RT AbedaDocrat ♥O اللّه grant me death with Imaan good deeds in abundance and make me a caring sharing person آمِيْنA♥☀♥"
"Negative","Cant sleeep 😩"
"Positive","Smashinnn 😝"
"Neutral","Hold on tight♥ JustinBieber"
"Positive","JoshDevineDrums Ahhh I cant wait till Christmas 😍SAME I love Christmas so much that my parents actually call me Christmas"
"Positive","RT SavannahLima jhvncarlos Brick city 😩 httptco8xpcrGnA5M those eyes tho 😍😍😍"
"Positive","Obsessed with this song 🎶 Murs httptcoM1GuPLzr3r"
"Neutral","ItsShaquasia use shazam 😂"
"Positive","Really walked to ashmont with no shoes on 😂😭 I honestly dont give a fuck ✋ still cute 😋"
"Positive","MumbaiBollywood RT bollycrazen How beautiful ❤️ shahidkapoorFC ▶ A Huge Haider poster in Mumbai httptcoUTSPUmyEIK"
"Neutral","Night 🌙"
"Positive","First official Day Of FALL 😊🍁🍂🍃 httptcoLhnWlCsFzR"
"Negative","RT MochaSkinDee Now wait a damn min 2 dudes can kiss on national TV but you gotta wear yo shirt inside out  😕 httptcoAawRI3h…"
"Positive","RT ShawnMendes I think i have a catchy song coming along 😃"
"Negative","MeloTapes Phone dry 😕"
"Positive","My mama is about be a grandma👵 guys 😂😂😂 35 year old grandma 4 more months to go😩😥👶"
"Positive","Way a beautiful start to Autumn today 😊"
"Negative","meghanrsmall yeah Alex bailed on me so just come 😭"
"Positive","RT 5secsofsummahxX Look what I got😍👌"
"Positive","NellyTheeBoss hahaa yess  I wasnt playing about opening the cash register Cause I was hella laughing thinkin that was funny af  😂"
"Neutral","LouisTomlinson LOUIS PLEASE FOLLOW ME IT WOULD MAKE MY ENTIRE LIFE BABE PLEASE🙏💞 2"
"Positive","i hope youre well 
if you happen to see this
can you please follow me 
it would make me sooo happy

NashGrier 😘 x137"
"Positive","Im not texting you first unless youre bae or my drug dealer 👏😭💯"
"Positive","KbNDaCut 🙌🙌🙌🙌 Yall Better Yall Aint Got No Choice"
"Positive","Wow its opening nights ✨😍"
"Positive","RT shots Shots is ready for iOS 8 All iPhone Shotties with iOS 8 can update by going to the App Store and searching Shots 👊"
"Negative","Softball is going to suck today 😅 sore lifting painsmeangains"
"Positive","Louis louis you are a cutie LouisTomlinson 💜"
"Neutral","So the kampung dot com 😂"
"Neutral","Luke5SOS please follow me🎸
✴✳
ILYSM🎼
✖✖✖
Youre my everything
▪
MTVEMA Nominate5SecondsOfSummer EMABIGGESTFANS5SOS
14437"
"Negative","Bruh its sooooooo hot 😩"
"Positive","My timing is impeccable today 👌"
"Neutral","ChickDaFlyest 😂😂😂😂 Man Gone You Heard Alright"
"Positive","My boss went to a meeting and stole amp left me food 😭🙏🙏🙏 thankyou lord httptcoFn7D0VciQG"
"Positive","RT JSingle23 🎃 you are very very very pretty And you seem like a really fun person to talk And your hair is super long😳"
"Negative","RT KalayLaay Idgaf Canes is life 😭👐 fuck is you saying"
"Neutral","mrs doubtfire👀"
"Negative","RT SuperFancyUni ♥ Zombocalypse Babysitter Simulator 2014 Walking Dead Week continues  ♥ Game Giveaways ♥  httptcoUzSQEb3wGq"
"Positive","RT JoshPerkins Had such a good day with these two 🙈 Love them 🙈🙈🙈 httptcoqG4dVka3mN"
"Neutral","PIC GOT7 Jr for SMART Uniform
©SMART Real Fit Blog httptcoZNpyCPqyWc

cr  GOT7Indonesia"
"Positive","Home game against Wheeling Park tonight make sure to wear your gold Hope to see everyone there 🔴🔲💛"
"Neutral","pizzahut FOLLOW ME I LOVE YOUR PIZZA SO MUCH 10X BETTER THAN DOMINOES PIZZA amp PIZZA EXPRESS 🍕"
"Neutral","My nieces 10 already 😏 timefliestoofast"
"Negative","heard lohrochelle was returning  extremely saddened to find out that thats not true 😪"
"Neutral","Nashgrier Follow me please I love you so much you do not know the size of the love I feel for you PLEASE 🙏😭💓💕 61"
"Negative","RT TheeQueenBae He said niggas want credit for shit they supposed to do 😭😭😭 screamsss"
"Neutral","gilinskyave he unfollowed recently and it would mean the world ❤️❤️"
"Positive","Good night 😘"
"Negative","The feeling that I hate is feeling car sick ugh 😤"
"Neutral","supstxr yea cause your like a vampire🙊 but ppl wont believe me if I told em that lol"
"Positive","RT christmasclock ✨🎅 🎁 🎄　⛄ 🔔🎅"
"Positive","A little throwback because Im so excited to come up to morgantown soon and visit you beautiful ladies 😘 httptconpwLeAWjhY"
"Negative","desirayyy forget yall😒"
"Negative","robynevans333 chrissypaterson KelseyHastieX i thought it was over but all they clearly want to do is hate on people 😂"
"Neutral","yepitsneek no doubt Ill need a tour guide 💰 😊👌"
"Negative","He 👉 Leaves These Hoes On D 
😂😂 I Leave Him On F 
 Fuck Outta Here Boi  💯
 BITCH YOU GUESSIN "
"Neutral","wildfoxx At least eat something light 😔"
"Positive","RT lexxxuss JonesCorryn cant wait to see you babes 😻😽"
"Neutral","Sebastian lets skip school and hang out 😘"
"Positive","HarryStyles 
❤Hi Harry❤
💕If you see it can you pls follow me💕
🍌I LOVE YOU MORE THAN FOOD🍌
Who Run The World 
💙HARRY💙 
64"
"Positive","RT BillyloveB Get to watch LUsoccer beat the shit outta northwestern state today ⚽️"
"Positive","🍆🏠 youre one of the realist guys I know"
"Positive","These niggas talmbout some good times lol fuck was I at 😂😂"
"Neutral","RT whatharryysaid Harry didnt want to be that guy sipping juice box at nialls party thats probably why he took off to la 😂 httptco…"
"Positive","Sweet tea is awesome Add a little lemon and little Firefly Perfect😁"
"Neutral","come live ina fast lane💨"
"Neutral","💐🌷 NiallOfficial 🌷💐

Hello Nialler 💕💕

How are you

Hope youre doing well 😁

Will you please follow me You mean the 🌏 to me x37"
"Neutral","RT Nashgrier New vine is up Like and Revine for a follow Comment your Twitter names when youre done so Ill know ✌️😁"
"Negative","RT itssMAE Really hoping that this week flys by😩"
"Positive","BeyondAdam m07 we were like adams song Haha Wish you and AmaziingAle were there 👯👬"
"Negative","RT addisonranell Rly not feeling work after school and closing today and tomorrow 😔"
"Positive","Im so glad I went on those tours cause apparently subconsciously I know what I do and dont want Who knew 😂"
"Negative","bruh who hurt you 💀"
"Negative","Nooo what are you doing 😂😩🙅 cringeyfuck"
"Positive","🍕Michael Clifford from 5SOS🍕

You are my ☀️

It would mean a lot if you can follow me 💕

Please be my 24 🙏

ILYSM 😘

🍕Michael5SOS🍕 x410"
"Positive","goodnight 😴 hoping for a great day tomorrow full of productivity 😊"
"Neutral","Go watch NashvsHayes its on Nashgrier s channel with HayesGrier so go watch it✌️☺️7x"
"Neutral","RT WORLDSTARVlNE LOOK MA NO HANDS 😂😩 httptco7HwQpl23Kr"
"Positive","u dont gotta b alone baby Ill b ya girlfriendddddd💕"
"Negative","My moms my new eyebrow lady🙌😩"
"Negative","Missing my girl like CRAZY  I wish you could come home now 😘 I love you Emily T20days httptco3XylRX1s87"
"Positive","Hearts in my cup of coffee Love Blake Latte Chocolate ★🍵 💚  Blake Puerto Madero httptcoDwa45Ddvq8"
"Negative","RT Dreaa123 I just wanna be successful 😪"
"Positive","TTLYTEALA please dm selfie😍💕"
"Negative","shaycornelius shy said we cant keep playin dumb like we dont know 😂 K 😡"
"Neutral","SMH Curtisfam Praying that the other guy pulls through though smh Thats messed up 🙏"
"Negative","I dont got a boo no more Ooooh 😐"
"Neutral","RT BigBOSSRay We got some Rollie pollies walking around in suitland 😂😂"
"Positive","edwinjulioo then it should be a decent movie for you to see😂"
"Positive","My PHONE Memory 
35 My Friends Pictures

45 My Fav Girls Generation Pictures

20 Songs of Girls Generation 

gg sone ilovetiffany ♥"
"Positive","Happy Birthday kajalpatelxo 🎂"
"Neutral","RT ProjetoJBFollow FollowSpreeByRtsChallenge I NOMINATE  john sammy shots TO TELL justinbieber TO DO THIS CHALLENGE 😎"
"Neutral","HIB Brought this and dont even want it 😒😷 httptcoSHenbFcs6BIll eat it for you lol"
"Negative","Came to bed at 8pm for an early night 😩"
"Negative","I was supposed to be productive today 😩 I just woke up from a nap"
"Negative","Both of us knew there was no place this thing could go Still we quietly shared something approaching a pardon from life SigeLang ☺☺☺"
"Neutral","RT txggytm  HitsBlunt  
 If two vegans are arguin is it still considered beef   😭😂 httptcotdbTWY4w7s"
"Negative","RT ThatChicKirby 0 text messages today 👐😭"
"Negative","I bumped into this guy in the toilet and I just had to take his photo 😂  Bengawan httptco32bJFeeduI"
"Negative","RT dakotanakea Its too early 😒"
"Positive","RT XoAdoreMee needaa clear my headdd 😓"
"Neutral","Patiently waiting for waverider to DM nudezz🌚 liamslays"
"Neutral","girlslovetone Im saying what is your point  😂😩"
"Negative","Time to get pampered 💅💕"
"Positive","I Aint Worried Bout Bo Hoe 😩🙅 Cos I Switch Them Like I Switch Clothes 😜💁👯👯😂💯"
"Positive","RT irwxnsobrien AMEN 🙌 httptcoMic3jyUgTl"
"Positive","RT carolineetempp October is so close 😍"
"Positive","JalKukdi sure😆"
"Positive","Got my nails done 😅"
"Positive","Im just ready to see Fizz 😍😍😍😍"
"Positive","My MCM you guys 😍😎💙 myboy httptcoGcydzncqz1"
"Negative","🐼  ChrissyCostanza  🐼

i cant buy the beanie online bc
moms got no money haha
but i want that beanie so bad
stalkmechrissy
x58"
"Positive","RT Ced213 I got you You got me Thats the definition of a REAL bae 👌"
"Neutral","Its about to go dn HeatLifer 🔥🏀 mikesabresfan TeamWade1TH TheWubster MiamiWhistler FINAFINSFAN markymarcsports kjHEATnandez HEAT"
"Positive","youre all that i see  you give me everything  baby love me lights out  💕"
"Neutral","TheVampsTristan pls follow me it would mean the world ☺️🌎💜😢"
"Positive","Goodmorning 💞"
"Positive","Quote this tweet with your favorite gif 😊"
"Negative","RT FreakingTrue rt if you miss someone 👼😔 httptcoWoxPZMiNyN"
"Positive","RT 2fab4ubae Thanks for the candy it was good🍬🍭 hmichelle18"
"Negative","i should be doing my homework but i really dont feel like it 👐"
"Positive","I wanna be high 😄😄😄😄😄😄"
"Neutral","Cserrano9999 sorry Charles I gotchu ✊"
"Positive","I Miss Troye 😔😘"
"Positive","Makehette ITS DEFINITELY NOT YOUR SENSE OF HUMOR THATS ATTRACTIVE 😎"
"Negative","RT nikolekathryn My phones at 50 and I wont have time to charge it after school😒"
"Positive","Just about to post up a video 💖"
"Neutral","RT ayylmao People going to desperate measures for iOS8 😂😂 httptcowqdB4SlP8Q"
"Neutral","RT FightCIubs Still one of the best vines ever 😂 httptcoOjtkFS3Yva"
"Positive","HayesGrier Youre my reason to smile my inspirationplease press my follow botton famtournashville followmehayes famtournashville 💖59"
"Positive","mufftweets I love it ❤"
"Positive","jessecrawforddd needing more folk to dress up as exposure for Halloween 😼"
"Neutral","Daily chicken soup for the soul from tori🙆  ozingraf Hell be chasing her down even when he has a wife 😂😂😂"
"Positive","RT kaitie CheerVines Why cant our pep rallys be fun like this httpstco1jY66rYnDH girl in the middle str8 killed it 🙌🙌🙌"
"Positive","laurastephanie theres a party on October 4th and another the week after 😏"
"Neutral","RT SixSecNFL Steve Smiths message to the Panthers 😳  httpstcodeKQs8OUWW"
